wavelength,EX,wavelength,EM
541.8,0.7095241,541.8,0.74264346
541.9,0.70425628,541.9,0.74629508
542,0.69895783,542,0.75
542.1,0.69364444,542.1,0.75379302
542.2,0.68833841,542.2,0.75766977
542.3,0.68306372,542.3,0.76161611
542.4,0.67784434,542.4,0.76561787
542.5,0.67270425,542.5,0.76966091
542.6,0.66766743,542.6,0.77373108
542.7,0.66275784,542.7,0.77781422
542.8,0.65799947,542.8,0.78189619
542.9,0.65341629,542.9,0.78596284
543,0.64903228,543,0.79
543.1,0.64485907,543.1,0.7939979
543.2,0.640859,543.2,0.79796419
543.3,0.63698208,543.3,0.80191091
543.4,0.63317831,543.4,0.80585008
543.5,0.62939768,543.5,0.80979372
543.6,0.6255902,543.6,0.81375387
543.7,0.62170588,543.7,0.81774255
543.8,0.6176947,543.8,0.82177177
543.9,0.61350669,543.9,0.82585358
544,0.60909183,544,0.83
544.1,0.60441783,544.1,0.83421539
544.2,0.59952318,544.2,0.83847345
544.3,0.59446409,544.3,0.84274024
544.4,0.58929674,544.4,0.84698181
544.5,0.58407733,544.5,0.85116419
544.6,0.57886206,544.6,0.85525344
544.7,0.57370712,544.7,0.8592156
544.8,0.56866872,544.8,0.86301671
544.9,0.56380303,544.9,0.86662283
545,0.55916627,545,0.87
545.1,0.55479609,545.1,0.87313056
545.2,0.55065607,545.2,0.876062
545.3,0.54669124,545.3,0.87885811
545.4,0.54284663,545.4,0.88158269
545.5,0.53906728,545.5,0.88429952
545.6,0.53529824,545.6,0.88707238
545.7,0.53148454,545.7,0.88996507
545.8,0.52757121,545.8,0.89304138
545.9,0.52350329,545.9,0.89636509
546,0.51922582,546,0.9
546.1,0.5147003,546.1,0.90398239
546.2,0.50995411,546.2,0.90823856
546.3,0.50503107,546.3,0.91266731
546.4,0.49997502,546.4,0.91716744
546.5,0.4948298,546.5,0.92163775
546.6,0.48963923,546.6,0.92597704
546.7,0.48444716,546.7,0.93008411
546.8,0.47929742,546.8,0.93385776
546.9,0.47423384,546.9,0.93719679
547,0.46930026,547,0.94
547.1,0.46453311,547.1,0.94219989
547.2,0.45993925,547.2,0.94386377
547.3,0.4555181,547.3,0.94509266
547.4,0.45126913,547.4,0.94598756
547.5,0.44719177,547.5,0.94664949
547.6,0.44328547,547.6,0.94717946
547.7,0.43954968,547.7,0.94767848
547.8,0.43598385,547.8,0.94824757
547.9,0.43258741,547.9,0.94898774
548,0.42935981,548,0.95
548.1,0.42629367,548.1,0.95135805
548.2,0.42335419,548.2,0.95302636
548.3,0.42049977,548.3,0.95494206
548.4,0.41768879,548.4,0.95704233
548.5,0.41487962,548.5,0.9592643
548.6,0.41203066,548.6,0.96154512
548.7,0.40910028,548.7,0.96382195
548.8,0.40604687,548.8,0.96603194
548.9,0.40282881,548.9,0.96811224
549,0.39940448,549,0.97
549.1,0.39574706,549.1,0.97164791
549.2,0.39188896,549.2,0.97307081
549.3,0.38787739,549.3,0.97429909
549.4,0.38375953,549.4,0.97536313
549.5,0.37958261,549.5,0.97629332
549.6,0.37539382,549.6,0.97712005
549.7,0.37124036,549.7,0.9778737
549.8,0.36716944,549.8,0.97858465
549.9,0.36322826,549.9,0.97928329
550,0.35946403,550,0.98
550.1,0.35591152,550.1,0.98076033
550.2,0.35255578,550.2,0.98157042
550.3,0.34936944,550.3,0.98243159
550.4,0.34632513,550.4,0.98334515
550.5,0.34339546,550.5,0.98431241
550.6,0.34055307,550.6,0.98533467
550.7,0.33777057,550.7,0.98641325
550.8,0.33502059,550.8,0.98754946
550.9,0.33227576,550.9,0.98874461
551,0.32950869,551,0.99
551.1,0.32669699,551.1,0.99131079
551.2,0.32383806,551.2,0.99264752
551.3,0.3209343,551.3,0.99397456
551.4,0.31798811,551.4,0.99525627
551.5,0.31500185,551.5,0.99645705
551.6,0.31197794,551.6,0.99754127
551.7,0.30891874,551.7,0.99847329
551.8,0.30582665,551.8,0.99921751
551.9,0.30270406,551.9,0.99973828
552,0.29955336,552,1
552.1,0.2963795,552.1,0.9999765
552.2,0.29319774,552.2,0.9996795
552.3,0.2900259,552.3,0.99913019
552.4,0.2868818,552.4,0.99834976
552.5,0.28378328,552.5,0.99735938
552.6,0.28074814,552.6,0.99618026
552.7,0.27779423,552.7,0.99483357
552.8,0.27493935,552.8,0.99334051
552.9,0.27220134,552.9,0.99172226
553,0.26959802,553,0.99
553.1,0.26714195,553.1,0.98819321
553.2,0.26482461,553.2,0.98631448
553.3,0.26263224,553.3,0.98437469
553.4,0.26055107,553.4,0.98238471
553.5,0.25856732,553.5,0.98035542
553.6,0.25666721,553.6,0.97829769
553.7,0.25483698,553.7,0.97622241
553.8,0.25306285,553.8,0.97414045
553.9,0.25133104,553.9,0.97206269
554,0.2496278,554,0.97
554.1,0.24793786,554.1,0.96796066
554.2,0.24624005,554.2,0.96594259
554.3,0.24451175,554.3,0.96394107
554.4,0.2427303,554.4,0.96195142
554.5,0.24087306,554.5,0.95996895
554.6,0.23891739,554.6,0.95798897
554.7,0.23684065,554.7,0.95600677
554.8,0.2346202,554.8,0.95401768
554.9,0.23223339,554.9,0.95201698
555,0.22965757,555,0.95
555.1,0.2268813,555.1,0.94796413
555.2,0.22393781,555.2,0.94591518
555.3,0.22087155,555.3,0.94386104
555.4,0.21772694,555.4,0.9418096
555.5,0.21454841,555.5,0.93976877
555.6,0.21138041,555.6,0.93774643
555.7,0.20826736,555.7,0.93575049
555.8,0.20525369,555.8,0.93378884
555.9,0.20238384,555.9,0.93186938
556,0.19970224,556,0.93
556.1,0.19724003,556.1,0.9281828
556.2,0.19497525,556.2,0.9263967
556.3,0.19287261,556.3,0.92461478
556.4,0.19089685,556.4,0.92281018
556.5,0.18901272,556.5,0.92095598
556.6,0.18718493,556.6,0.91902531
556.7,0.18537824,556.7,0.91699127
556.8,0.18355736,556.8,0.91482696
556.9,0.18168704,556.9,0.9125055
557,0.17973201,557,0.91
557.1,0.17766901,557.1,0.90729465
557.2,0.17552274,557.2,0.90441804
557.3,0.17332994,557.3,0.90140983
557.4,0.17112733,557.4,0.89830969
557.5,0.16895161,557.5,0.8951573
557.6,0.16683952,557.6,0.89199233
557.7,0.16482778,557.7,0.88885444
557.8,0.16295309,557.8,0.88578331
557.9,0.16125219,557.9,0.8828186
558,0.15976179,558,0.88
558.1,0.15850388,558.1,0.87735859
558.2,0.15744148,558.2,0.87489116
558.3,0.15652291,558.3,0.87258591
558.4,0.15569644,558.4,0.87043106
558.5,0.15491039,558.5,0.86841482
558.6,0.15411304,558.6,0.86652539
558.7,0.1532527,558.7,0.86475098
558.8,0.15227766,558.8,0.86307981
558.9,0.15113622,558.9,0.86150008
559,0.14977668,559,0.86
559.1,0.14816432,559.1,0.85856099
559.2,0.14633243,559.2,0.85713734
559.3,0.14433127,559.3,0.85567654
559.4,0.14221112,559.4,0.85412607
559.5,0.14002224,559.5,0.85243343
559.6,0.13781491,559.6,0.85054612
559.7,0.1356394,559.7,0.84841163
559.8,0.13354597,559.8,0.84597745
559.9,0.1315849,559.9,0.84319108
560,0.12980646,560,0.84
560.1,0.12824761,560.1,0.83637743
560.2,0.1268921,560.2,0.83239948
560.3,0.12571037,560.3,0.82816795
560.4,0.12467287,560.4,0.82378467
560.5,0.12375004,560.5,0.81935145
560.6,0.12291231,560.6,0.81497012
560.7,0.12213014,560.7,0.81074249
560.8,0.12137396,560.8,0.80677038
560.9,0.12061421,560.9,0.80315561
561,0.11982134,561,0.8
561.1,0.11897206,561.1,0.79736927
561.2,0.11806815,561.2,0.79518475
561.3,0.11711766,561.3,0.79333167
561.4,0.11612864,561.4,0.79169527
561.5,0.11510914,561.5,0.79016077
561.6,0.11406722,561.6,0.78861341
561.7,0.11301091,561.7,0.78693842
561.8,0.11194828,561.8,0.78502103
561.9,0.11088737,561.9,0.78274648
562,0.10983623,562,0.78
562.1,0.10880113,562.1,0.77670549
562.2,0.10778122,562.2,0.77294152
562.3,0.10677384,562.3,0.76882537
562.4,0.10577635,562.4,0.76447427
562.5,0.10478611,562.5,0.76000548
562.6,0.10380047,562.6,0.75553625
562.7,0.1028168,562.7,0.75118383
562.8,0.10183245,562.8,0.74706548
562.9,0.10084477,562.9,0.74329846
563,0.099851119,563,0.74
563.1,0.09884972,563.1,0.73724879
563.2,0.097842233,563.2,0.73496915
563.3,0.096831181,563.3,0.73304686
563.4,0.095819088,563.4,0.73136767
563.5,0.094808478,563.5,0.72981733
563.6,0.093801875,563.6,0.7282816
563.7,0.092801803,563.7,0.72664625
563.8,0.091810785,563.8,0.72479703
563.9,0.090831345,563.9,0.72261969
564,0.089866007,564,0.72
564.1,0.088915633,564.1,0.71685937
564.2,0.087974433,564.2,0.71326186
564.3,0.087034955,564.3,0.70930719
564.4,0.086089748,564.4,0.70509507
564.5,0.08513136,564.5,0.70072521
564.6,0.084152339,564.6,0.69629734
564.7,0.083145234,564.7,0.69191117
564.8,0.082102593,564.8,0.68766641
564.9,0.081016964,564.9,0.68366278
565,0.079880895,565,0.68
565.1,0.078692725,565.1,0.67675373
565.2,0.077473947,565.2,0.67390339
565.3,0.076251843,565.3,0.67140438
565.4,0.075053697,565.4,0.66921206
565.5,0.073906792,565.5,0.66728182
565.6,0.072838411,565.6,0.66556903
565.7,0.071875836,565.7,0.66402908
565.8,0.071046351,565.8,0.66261734
565.9,0.07037724,565.9,0.66128919
566,0.069895783,566,0.66
566.1,0.069617757,566.1,0.65870573
566.2,0.069512901,566.2,0.65736457
566.3,0.069539443,566.3,0.6559353
566.4,0.069655616,566.4,0.65437669
566.5,0.069819649,566.5,0.6526475
566.6,0.069989773,566.6,0.65070652
566.7,0.070124218,566.7,0.64851251
566.8,0.070181214,566.8,0.64602424
566.9,0.070118993,566.9,0.64320048
567,0.069895783,567,0.64
567.1,0.069480108,567.1,0.63640337
567.2,0.068881649,567.2,0.63247834
567.3,0.068120381,567.3,0.62831443
567.4,0.067216278,567.4,0.62400119
567.5,0.066189313,567.5,0.61962817
567.6,0.065059463,567.6,0.61528489
567.7,0.063846699,567.7,0.61106089
567.8,0.062570996,567.8,0.60704572
567.9,0.061252329,567.9,0.60332891
568,0.059910672,568,0.6
568.1,0.058566299,568.1,0.59712079
568.2,0.057240694,568.2,0.59464209
568.3,0.05595564,568.3,0.59248698
568.4,0.054732922,568.4,0.59057853
568.5,0.053594323,568.5,0.58883983
568.6,0.052561628,568.6,0.58719394
568.7,0.05165662,568.7,0.58556393
568.8,0.050901083,568.8,0.58387289
568.9,0.050316802,568.9,0.58204389
569,0.04992556,569,0.58
569.1,0.049737644,569.1,0.57768348
569.2,0.049717352,569.2,0.57511331
569.3,0.049817484,569.3,0.57232765
569.4,0.049990842,569.4,0.56936467
569.5,0.050190226,569.5,0.56626252
569.6,0.050368436,569.6,0.56305937
569.7,0.050478274,569.7,0.55979338
569.8,0.050472541,569.8,0.55650271
569.9,0.050304035,569.9,0.55322553
570,0.04992556,570,0.55
570.1,0.049305646,570.1,0.5468553
570.2,0.048475754,570.2,0.54378468
570.3,0.047483077,570.3,0.54077242
570.4,0.046374805,570.4,0.5378028
570.5,0.045198131,570.5,0.5348601
570.6,0.044000247,570.6,0.53192859
570.7,0.042828345,570.7,0.52899255
570.8,0.041729616,570.8,0.52603625
570.9,0.040751253,570.9,0.52304398
571,0.039940448,571,0.52
571.1,0.039332902,571.1,0.51689534
571.2,0.038918358,571.2,0.51374799
571.3,0.03867507,571.3,0.51058267
571.4,0.03858129,571.4,0.50742412
571.5,0.038615272,571.5,0.50429708
571.6,0.038755267,571.6,0.50122627
571.7,0.038979529,571.7,0.49823642
571.8,0.039266312,571.8,0.49535228
571.9,0.039593867,571.9,0.49259856
572,0.039940448,572,0.49
572.1,0.040284579,572.1,0.48757335
572.2,0.040605875,572.2,0.48530338
572.3,0.040884222,572.3,0.4831669
572.4,0.041099504,572.4,0.4811407
572.5,0.041231607,572.5,0.47920158
572.6,0.041260418,572.6,0.47732633
572.7,0.041165822,572.7,0.47549175
572.8,0.040927704,572.8,0.47367464
572.9,0.040525951,572.9,0.47185179
573,0.039940448,573,0.47
573.1,0.039161482,573.1,0.46810128
573.2,0.038220945,573.2,0.4661585
573.3,0.037161132,573.3,0.46417973
573.4,0.036024335,573.4,0.46217308
573.5,0.034852847,573.5,0.46014661
573.6,0.033688964,573.6,0.45810841
573.7,0.032574977,573.7,0.45606657
573.8,0.031553181,573.8,0.45402916
573.9,0.03066587,573.9,0.45200428
574,0.029955336,574,0.45
574.1,0.029451951,574.1,0.44802154
574.2,0.029138399,574.2,0.44606264
574.3,0.028985441,574.3,0.44411417
574.4,0.028963839,574.4,0.442167
574.5,0.029044354,574.5,0.44021199
574.6,0.029197747,574.6,0.43824003
574.7,0.029394781,574.7,0.43624198
574.8,0.029606216,574.8,0.43420871
574.9,0.029802814,574.9,0.4321311
575,0.029955336,575,0.43
575.1,0.030041875,575.1,0.42781256
575.2,0.030069851,575.2,0.42559094
575.3,0.030054012,575.3,0.42336359
575.4,0.030009108,575.4,0.42115894
575.5,0.029949891,575.5,0.41900542
575.6,0.029891109,575.6,0.41693146
575.7,0.029847512,575.7,0.41496551
575.8,0.029833851,575.8,0.41313599
575.9,0.029864876,575.9,0.41147134
576,0.029955336,576,0.41
576.1,0.030112563,576.1,0.40873823
576.2,0.030314214,576.2,0.40765358
576.3,0.030530527,576.3,0.40670146
576.4,0.030731743,576.4,0.40583725
576.5,0.030888098,576.5,0.40501634
576.6,0.030969833,576.6,0.40419413
576.7,0.030947185,576.7,0.403326
576.8,0.030790394,576.8,0.40236734
576.9,0.030469698,576.9,0.40127354
577,0.029955336,577,0.4
577.1,0.029229904,577.1,0.39851454
577.2,0.028325429,577.2,0.39683473
577.3,0.027286296,577.3,0.39499056
577.4,0.026156888,577.4,0.39301206
577.5,0.024981592,577.5,0.39092921
577.6,0.02380479,577.6,0.38877203
577.7,0.022670868,577.7,0.38657051
577.8,0.02162421,577.8,0.38435467
577.9,0.0207092,577.9,0.38215449
578,0.019970224,578,0.38
578.1,0.019439608,578.1,0.37791362
578.2,0.019101455,578.2,0.37588751
578.3,0.018927808,578.3,0.37390628
578.4,0.018890713,578.4,0.37195451
578.5,0.018962214,578.5,0.37001681
578.6,0.019114356,578.6,0.36807776
578.7,0.019319183,578.7,0.36612195
578.8,0.019548741,578.8,0.364134
578.9,0.019775073,578.9,0.36209848
579,0.019970224,579,0.36
579.1,0.020112153,579.1,0.35783098
579.2,0.020202472,579.2,0.35561522
579.3,0.020248707,579.3,0.35338431
579.4,0.020258386,579.4,0.35116989
579.5,0.020239033,579.5,0.34900356
579.6,0.020198175,579.6,0.34691695
579.7,0.02014334,579.7,0.34494167
579.8,0.020082052,579.8,0.34310934
579.9,0.020021838,579.9,0.34145158
580,0.019970224,580,0.34
580.1,0.019933124,580.1,0.33877244
580.2,0.019910001,580.2,0.33773162
580.3,0.019898706,580.3,0.33682648
580.4,0.019897088,580.4,0.33600595
580.5,0.019902997,580.5,0.33521896
580.6,0.019914285,580.6,0.33441445
580.7,0.019928801,580.7,0.33354137
580.8,0.019944396,580.8,0.33254864
580.9,0.01995892,580.9,0.33138521
581,0.019970224,581,0.33
581.1,0.019976694,581.1,0.32835924
581.2,0.019978866,581.2,0.32649829
581.3,0.019977813,581.3,0.32446977
581.4,0.019974607,581.4,0.32232633
581.5,0.019970321,581.5,0.32012061
581.6,0.019966027,581.6,0.31790524
581.7,0.019962798,581.7,0.31573285
581.8,0.019961706,581.8,0.31365609
581.9,0.019963824,581.9,0.3117276
582,0.019970224,582,0.31
582.1,0.019981443,582.1,0.30851059
582.2,0.019995877,582.2,0.30723523
582.3,0.020011384,582.3,0.30613443
582.4,0.020025826,582.4,0.30516872
582.5,0.020037061,582.5,0.3042986
582.6,0.020042948,582.6,0.3034846
582.7,0.020041349,582.7,0.30268722
582.8,0.020030122,582.8,0.30186699
582.9,0.020007127,582.9,0.30098441
583,0.019970224,583,0.3
583.1,0.019918877,583.1,0.29888841
583.2,0.01985897,583.2,0.29768081
583.3,0.019797992,583.3,0.29642251
583.4,0.019743433,583.4,0.29515879
583.5,0.01970278,583.5,0.29393498
583.6,0.019683522,583.6,0.29279637
583.7,0.019693149,583.7,0.29178826
583.8,0.019739149,583.8,0.29095596
583.9,0.019829011,583.9,0.29034478
584,0.019970224,584,0.29
584.1,0.020164392,584.1,0.28994577
584.2,0.020389586,584.2,0.29012153
584.3,0.020617989,584.3,0.29044555
584.4,0.020821787,584.4,0.2908361
584.5,0.020973164,584.5,0.29121147
584.6,0.021044306,584.6,0.29148992
584.7,0.021007399,584.7,0.29158972
584.8,0.020834626,584.8,0.29142916
584.9,0.020498172,584.9,0.29092649
585,0.019970224,585,0.29
585.1,0.019234911,585.1,0.28859851
585.2,0.018324149,585.2,0.28679308
585.3,0.017281797,585.3,0.2846853
585.4,0.016151717,585.4,0.28237679
585.5,0.014977768,585.5,0.27996914
585.6,0.013803811,585.6,0.27756395
585.7,0.012673707,585.7,0.27526284
585.8,0.011631315,585.8,0.27316741
585.9,0.010720497,585.9,0.27137926
586,0.009985112,586,0.27
586.1,0.009457077,586.1,0.26910018
586.2,0.009120531,586.2,0.26862615
586.3,0.008947668,586.3,0.26849324
586.4,0.008910684,586.4,0.26861675
586.5,0.008981772,586.5,0.26891199
586.6,0.009133127,586.6,0.26929427
586.7,0.009336944,586.7,0.2696789
586.8,0.009565417,586.8,0.26998119
586.9,0.009790742,586.9,0.27011645
587,0.009985112,587,0.27
587.1,0.010126598,587.1,0.26957078
587.2,0.010216776,587.2,0.2688623
587.3,0.010263094,587.3,0.26793173
587.4,0.010273004,587.4,0.26683622
587.5,0.010253956,587.5,0.26563291
587.6,0.010213401,587.6,0.26437898
587.7,0.010158788,587.7,0.26313156
587.8,0.010097569,587.8,0.26194782
587.9,0.010037193,587.9,0.26088492
588,0.009985112,588,0.26
588.1,0.009947201,588.1,0.25933671
588.2,0.009923038,588.2,0.25888463
588.3,0.009910627,588.3,0.25861983
588.4,0.009907972,588.4,0.25851839
588.5,0.009913075,588.5,0.25855637
588.6,0.009923942,588.6,0.25870983
588.7,0.009938576,588.7,0.25895486
588.8,0.009954979,588.8,0.25926752
588.9,0.009971157,588.9,0.25962387
589,0.009985112,589,0.26
589.1,0.00999527,589.1,0.26037238
589.2,0.010001745,589.2,0.26071917
589.3,0.01000507,589.3,0.26101893
589.4,0.010005782,589.4,0.26125023
589.5,0.010004414,589.5,0.26139163
589.6,0.010001502,589.6,0.2614217
589.7,0.009997581,589.7,0.26131901
589.8,0.009993186,589.8,0.26106211
589.9,0.009988851,589.9,0.26062959
590,0.009985112,590,0.26
590.1,0.00998239,590.1,0.25916376
590.2,0.009980655,590.2,0.25815869
590.3,0.009979764,590.3,0.25703445
590.4,0.009979574,590.4,0.2558407
590.5,0.00997994,590.5,0.25462712
590.6,0.00998072,590.6,0.25344337
590.7,0.009981771,590.7,0.25233912
590.8,0.009982949,590.8,0.25136403
590.9,0.00998411,590.9,0.25056777
591,0.009985112,591,0.25
591.1,0.009985841,591.1,0.24969258
591.2,0.009986306,591.2,0.24960608
591.3,0.009986545,591.3,0.24968329
591.4,0.009986596,591.4,0.24986696
591.5,0.009986498,591.5,0.25009988
591.6,0.009986289,591.6,0.25032481
591.7,0.009986007,591.7,0.25048451
591.8,0.009985692,591.8,0.25052176
591.9,0.00998538,591.9,0.25037934
592,0.009985112,592,0.25
592.1,0.009984917,592.1,0.24934594
592.2,0.009984792,592.2,0.24845698
592.3,0.009984728,592.3,0.2473924
592.4,0.009984714,592.4,0.24621144
592.5,0.009984741,592.5,0.24497335
592.6,0.009984797,592.6,0.2437374
592.7,0.009984872,592.7,0.24256284
592.8,0.009984957,592.8,0.24150891
592.9,0.00998504,592.9,0.24063488
593,0.009985112,593,0.24
593.1,0.009985164,593.1,0.23964368
593.2,0.009985198,593.2,0.23952598
593.3,0.009985215,593.3,0.23958711
593.4,0.009985219,593.4,0.23976728
593.5,0.009985211,593.5,0.2400067
593.6,0.009985196,593.6,0.24024559
593.7,0.009985176,593.7,0.24042415
593.8,0.009985154,593.8,0.24048259
593.9,0.009985131,593.9,0.24036114
594,0.009985112,594,0.24
594.1,0.009985098,594.1,0.23935933
594.2,0.009985089,594.2,0.23847908
594.3,0.009985084,594.3,0.23741915
594.4,0.009985083,594.4,0.23623944
594.5,0.009985085,594.5,0.23499984
594.6,0.009985089,594.6,0.23376026
594.7,0.009985095,594.7,0.23258058
594.8,0.009985101,594.8,0.23152071
594.9,0.009985107,594.9,0.23064056
595,0.009985112,595,0.23
595.1,0.009985116,595.1,0.229639
595.2,0.009985118,595.2,0.22951769
595.3,0.009985119,595.3,0.22957628
595.4,0.00998512,595.4,0.22975497
595.5,0.009985119,595.5,0.22999394
595.6,0.009985118,595.6,0.23023339
595.7,0.009985117,595.7,0.23041353
595.8,0.009985115,595.8,0.23047455
595.9,0.009985113,595.9,0.23035664
596,0.009985112,596,0.23
596.1,0.009985111,596.1,0.22936468
596.2,0.00998511,596.2,0.22849015
596.3,0.00998511,596.3,0.22743571
596.4,0.00998511,596.4,0.2262607
596.5,0.00998511,596.5,0.22502441
596.6,0.00998511,596.6,0.22378617
596.7,0.009985111,596.7,0.22260529
596.8,0.009985111,596.8,0.22154109
596.9,0.009985112,596.9,0.22065289
597,0.009985112,597,0.22
597.1,0.009985112,597.1,0.21962227
597.2,0.009985112,597.2,0.21948171
597.3,0.009985113,597.3,0.21952086
597.4,0.009985113,597.4,0.21968225
597.5,0.009985112,597.5,0.21990843
597.6,0.009985112,597.6,0.22014193
597.7,0.009985112,597.7,0.2203253
597.8,0.009985112,597.8,0.22040108
597.9,0.009985112,597.9,0.2203118
598,0.009985112,598,0.22
598.1,0.009985112,598.1,0.21942623
598.2,0.009985112,598.2,0.218623
598.3,0.009985112,598.3,0.21764085
598.4,0.009985112,598.4,0.2165303
598.5,0.009985112,598.5,0.21534188
598.6,0.009985112,598.6,0.2141261
598.7,0.009985112,598.7,0.2129335
598.8,0.009985112,598.8,0.2118146
598.9,0.009985112,598.9,0.21081993
599,0.009985112,599,0.21
599.1,0.009985112,599.1,0.20939282
599.2,0.009985112,599.2,0.20898628
599.3,0.009985112,599.3,0.20875573
599.4,0.009985112,599.4,0.20867654
599.5,0.009985112,599.5,0.20872406
599.6,0.009985112,599.6,0.20887366
599.7,0.009985112,599.7,0.20910069
599.8,0.009985112,599.8,0.20938052
599.9,0.009985112,599.9,0.2096885
600,0.009985112,600,0.21
600.1,0.009985112,600.1,0.21029249
600.2,0.009985112,600.2,0.21055188
600.3,0.009985112,600.3,0.21076623
600.4,0.009985112,600.4,0.21092355
600.5,0.009985112,600.5,0.21101188
600.6,0.009985112,600.6,0.21101927
600.7,0.009985112,600.7,0.21093374
600.8,0.009985112,600.8,0.21074333
600.9,0.009985112,600.9,0.21043607
601,0.009985112,601,0.21
601.1,0.009985112,601.1,0.20942723
601.2,0.009985112,601.2,0.20872619
601.3,0.009985112,601.3,0.20790937
601.4,0.009985112,601.4,0.20698927
601.5,0.009985112,601.5,0.2059784
601.6,0.009985112,601.6,0.20488926
601.7,0.009985112,601.7,0.20373435
601.8,0.009985112,601.8,0.20252617
601.9,0.009985112,601.9,0.20127722
602,0.009985112,602,0.2
602.1,0.009985112,602.1,0.19870859
602.2,0.009985112,602.2,0.19742337
602.3,0.009985112,602.3,0.19616631
602.4,0.009985112,602.4,0.19495936
602.5,0.009985112,602.5,0.1938245
602.6,0.009985112,602.6,0.19278367
602.7,0.009985112,602.7,0.19185885
602.8,0.009985112,602.8,0.19107199
602.9,0.009985112,602.9,0.19044505
603,0.009985112,603,0.19
603.1,0.009985112,603.1,0.18974841
603.2,0.009985112,603.2,0.18966033
603.3,0.009985112,603.3,0.1896954
603.4,0.009985112,603.4,0.18981327
603.5,0.009985112,603.5,0.1899736
603.6,0.009985112,603.6,0.19013605
603.7,0.009985112,603.7,0.19026026
603.8,0.009985112,603.8,0.19030588
603.9,0.009985112,603.9,0.19023258
604,0.009985112,604,0.19
604.1,0.009985112,604.1,0.18957776
604.2,0.009985112,604.2,0.18897532
604.3,0.009985112,604.3,0.18821211
604.4,0.009985112,604.4,0.18730756
604.5,0.009985112,604.5,0.18628109
604.6,0.009985112,604.6,0.18515214
604.7,0.009985112,604.7,0.18394012
604.8,0.009985112,604.8,0.18266448
604.9,0.009985112,604.9,0.18134463
605,0.009985112,605,0.18
605.1,0.009985112,605.1,0.17865056
605.2,0.009985112,605.2,0.1773184
605.3,0.009985112,605.3,0.17602618
605.4,0.009985112,605.4,0.17479651
605.5,0.009985112,605.5,0.17365204
605.6,0.009985112,605.6,0.17261541
605.7,0.009985112,605.7,0.17170925
605.8,0.009985112,605.8,0.17095621
605.9,0.009985112,605.9,0.17037891
606,0.009985112,606,0.17
606.1,0.009985112,606.1,0.16983001
606.2,0.009985112,606.2,0.16983107
606.3,0.009985112,606.3,0.16995319
606.4,0.009985112,606.4,0.17014641
606.5,0.009985112,606.5,0.17036075
606.6,0.009985112,606.6,0.17054622
606.7,0.009985112,606.7,0.17065286
606.8,0.009985112,606.8,0.17063069
606.9,0.009985112,606.9,0.17042973
607,0.009985112,607,0.17
